名前,フォルム,名前(フォルム),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サルノリ,,サルノリ,基本,基本,Lv.6,Lv.8,Lv.12,Lv.17,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,マシン00,マシン01,マシン10,マシン11,マシン12,マシン16,マシン21,マシン24,マシン25,マシン28,マシン31,マシン34,マシン39,マシン40,マシン56,マシン58,マシン59,マシン63,マシン76,マシン78,マシン94,レコ.00,レコ.07,レコ.13,レコ.20,レコ.26,レコ.27,レコ.35,レコ.37,レコ.65,レコ.77,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,かたくなる,かたくなる,エレキネット,てっぺき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
バタフリー,,バタフリー,進化時,基本,基本,基本,基本,基本,Lv.4,Lv.8,Lv.12,Lv.12,Lv.12,Lv.16,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,Lv.40,Lv.44,マシン08,マシン09,マシン11,マシン19,マシン21,マシン23,マシン24,マシン25,マシン28,マシン31,マシン33,マシン34,マシン39,マシン40,マシン56,マシン74,マシン76,マシン78,マシン82,マシン87,マシン95,レコ.11,レコ.20,レコ.26,レコ.27,レコ.29,レコ.33,レコ.40,レコ.46,レコ.61,レコ.65,レコ.89,レコ.96,鎧の孤島,キョ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,かぜおこし,かぜおこし,かたくなる,たいあたり,いとをはく,むしくい,ちょうおんぱ,ねんりき,どくのこな,しびれごな,ねむりごな,サイケこうせん,ふきとばし,エアスラッシュ,しんぴのまもり,むしのさざめき,おいかぜ,いかりのこな,ちょうのまい,はかいこうせん,ギガインパクト,ソーラービーム,しんぴのまもり,ねむる,どろぼう,いびき,まもる,ギガドレイン,メロメロ,あまごい,にほんばれ,からげんき,スピードスター,とんぼがえり,ベノムショック,りんしょう,アクロバット,エレキネット,ドレインキッス,エアスラッシュ,サイコキネシス,みがわり,こらえる,ねごと,バトンタッチ,シャドーボール,スキルスワップ,てっぺき,むしのさざめき,エナジーボール,ぼうふう,かふんだんご,ダブルウイング,キョダイコワク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アゴジムシ,,アゴジムシ,基本,基本,Lv.5,Lv.10,Lv.15,Lv.21,Lv.25,Lv.30,Lv.35,Lv.40,マシン14,マシン15,マシン16,マシン17,マシン21,マシン24,マシン25,マシン31,マシン33,マシン39,マシン53,マシン76,マシン78,マシン80,マシン82,レコ.08,レコ.20,レコ.26,レコ.27,レコ.32,レコ.57,レコ.60,レコ.86,遺伝,遺伝,鎧の孤島,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はさむ,どろかけ,いとをはく,むしくい,かみつく,スパーク,ねばねばネット,シザークロス,かみくだく,あなをほる,でんじは,あなをほる,いやなおと,ひかりのかべ,ねむる,いびき,まもる,メロメロ,あまごい,からげんき,マッドショット,りんしょう,アクロバット,ボルトチェンジ,エレキネット,10まんボルト,みがわり,こらえる,ねごと,かみくだく,どくづき,シザークロス,ワイルドボルト,かたくなる,ほうでん,ライジングボルト,はいよるいちげき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
デンヂムシ,,デンヂムシ,進化時,基本,基本,基本,基本,基本,Lv.15,Lv.23,Lv.29,Lv.36,Lv.43,Lv.50,Lv.57,Lv.64,マシン14,マシン15,マシン16,マシン17,マシン21,マシン24,マシン25,マシン31,マシン33,マシン39,マシン53,マシン76,マシン78,マシン80,マシン82,マシン93,レコ.08,レコ.20,レコ.26,レコ.27,レコ.32,レコ.46,レコ.57,レコ.60,レコ.80,レコ.86,遺伝,遺伝,鎧の孤島,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,じゅうでん,じゅうでん,はさむ,いとをはく,どろかけ,むしくい,かみつく,スパーク,ねばねばネット,シザークロス,かみくだく,あなをほる,てっぺき,ほうでん,でんじは,あなをほる,いやなおと,ひかりのかべ,ねむる,いびき,まもる,メロメロ,あまごい,からげんき,マッドショット,りんしょう,アクロバット,ボルトチェンジ,エレキネット,かいでんぱ,10まんボルト,みがわり,こらえる,ねごと,かみくだく,てっぺき,どくづき,シザークロス,エレキボール,ワイルドボルト,かたくなる,ほうでん,ライジングボルト,はいよるいちげき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
クワガノン,,クワガノン,進化時,基本,基本,基本,基本,基本,基本,基本,基本,基本,基本,基本,Lv.15,Lv.23,Lv.29,Lv.36,Lv.43,Lv.50,Lv.57,Lv.64,マシン06,マシン08,マシン09,マシン11,マシン14,マシン15,マシン16,マシン17,マシン21,マシン24,マシン25,マシン31,マシン33,マシン39,マシン53,マシン76,マシン78,マシン80,マシン82,マシン93,マシン95,レコ.08,レコ.09,レコ.12,レコ.20,レコ.26,レコ.27,レコ.32,レコ.46,レコ.57,レコ.60,レコ.61,レコ.65,レコ.70,レコ.80,レコ.86,遺伝,遺伝,鎧の孤島,鎧の孤島,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10まんボルト,10まんボルト,じゅうでん,はさむ,いとをはく,どろかけ,シザークロス,かみくだく,あなをほる,てっぺき,ほうでん,むしくい,かみつく,スパーク,ねばねばネット,むしのさざめき,ハサミギロチン,そらをとぶ,こうそくいどう,でんじほう,そらをとぶ,はかいこうせん,ギガインパクト,ソーラービーム,でんじは,あなをほる,いやなおと,ひかりのかべ,ねむる,いびき,まもる,メロメロ,あまごい,からげんき,マッドショット,りんしょう,アクロバット,ボルトチェンジ,エレキネット,かいでんぱ,エアスラッシュ,10まんボルト,かみなり,こうそくいどう,みがわり,こらえる,ねごと,かみくだく,てっぺき,どくづき,シザークロス,むしのさざめき,エナジーボール,ラスターカノン,エレキボール,ワイルドボルト,かたくなる,ほうでん,ライジングボルト,はいよるいちげき,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ホーホー,,ホーホー,基本,基本,Lv.3,Lv.6,Lv.9,Lv.12,Lv.15,Lv.18,Lv.21,Lv.24,Lv.27,Lv.30,Lv.33,Lv.36,Lv.39,マシン06,マシン16,マシン18,マシン21,マシン23,マシン24,マシン25,マシン30,マシン31,マシン33,マシン34,マシン39,マシン40,マシン44,マシン76,マシン95,レコ.11,レコ.12,レコ.17,レコ.20,レコ.26,レコ.27,レコ.33,レコ.35,レコ.36,レコ.42,レコ.49,レコ.68,レコ.69,レコ.82,レコ.85,レコ.89,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,なきごえ,つつく,たいあたり,エコーボイス,ねんりき,リフレクター,サイコシフト,エアスラッシュ,じんつうりき,とっしん,さわぐ,はねやすめ,ムーンフォース,さいみんじゅつ,ゆめくい,そらをとぶ,いやなおと,リフレクター,ねむる,どろぼう,いびき,まもる,はがねのつばさ,メロメロ,あまごい,にほんばれ,からげんき,スピードスター,ふういん,りんしょう,エアスラッシュ,サイコキネシス,こうそくいどう,ドわすれ,みがわり,こらえる,ねごと,シャドーボール,さわぐ,ねっぷう,ハイパーボイス,めいそう,わるだくみ,しねんのずつき,アシストパワー,ふるいたてる,ぼうふう,つばさでうつ,ふきとばし,ちょうおんぱ,ナイトヘッド,フェザーダンス,きりばらい,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヨルノズク,,ヨルノズク,基本,基本,基本,基本,基本,Lv.9,Lv.12,Lv.15,Lv.18,Lv.23,Lv.28,Lv.33,Lv.38,Lv.43,Lv.48,Lv.53,マシン06,マシン08,マシン09,マシン16,マシン18,マシン21,マシン23,マシン24,マシン25,マシン30,マシン31,マシン33,マシン34,マシン39,マシン40,マシン44,マシン76,マシン95,レコ.11,レコ.12,レコ.17,レコ.20,レコ.26,レコ.27,レコ.33,レコ.34,レコ.35,レコ.36,レコ.42,レコ.49,レコ.68,レコ.69,レコ.82,レコ.85,レコ.89,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ゴッドバード,たいあたり,なきごえ,つつく,エコーボイス,ねんりき,リフレクター,サイコシフト,エアスラッシュ,じんつうりき,とっしん,さわぐ,はねやすめ,ムーンフォース,さいみんじゅつ,ゆめくい,そらをとぶ,はかいこうせん,ギガインパクト,いやなおと,リフレクター,ねむる,どろぼう,いびき,まもる,はがねのつばさ,メロメロ,あまごい,にほんばれ,からげんき,スピードスター,ふういん,りんしょう,エアスラッシュ,サイコキネシス,こうそくいどう,ドわすれ,みがわり,こらえる,ねごと,シャドーボール,みらいよち,さわぐ,ねっぷう,ハイパーボイス,めいそう,わるだくみ,しねんのずつき,アシストパワー,ふるいたてる,ぼうふう,つばさでうつ,ふきとばし,ちょうおんぱ,ナイトヘッド,フェザーダンス,きりばらい,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ココガラ,,ココガラ,基本,基本,Lv.4,Lv.8,Lv.12,Lv.16,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,マシン06,マシン21,マシン23,マシン24,マシン25,マシン26,マシン31,マシン39,マシン40,マシン42,マシン47,マシン56,マシン57,マシン58,マシン76,マシン79,マシン95,レコ.12,レコ.13,レコ.20,レコ.21,レコ.26,レコ.27,レコ.37,レコ.66,レコ.68,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,つつく,にらみつける,つけあがる,つめとぎ,みだれづき,ついばむ,ちょうはつ,こわいかお,ドリルくちばし,いばる,ブレイブバード,そらをとぶ,ねむる,どろぼう,いびき,まもる,こわいかお,メロメロ,からげんき,スピードスター,リベンジ,うそなき,とんぼがえり,しっぺがえし,ダメおし,りんしょう,かたきうち,エアスラッシュ,こうそくいどう,きあいだめ,みがわり,きしかいせい,こらえる,ねごと,ちょうはつ,ブレイブバード,わるだくみ,ふるいたてる,すなかけ,ゴッドバード,うらみ,いわくだき,はねやすめ,おいかぜ,きりばらい,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アオガラス,,アオガラス,基本,基本,基本,基本,Lv.12,Lv.16,Lv.22,Lv.28,Lv.34,Lv.40,Lv.46,マシン06,マシン21,マシン23,マシン24,マシン25,マシン26,マシン31,マシン39,マシン40,マシン42,マシン47,マシン56,マシン57,マシン58,マシン76,マシン79,マシン95,レコ.12,レコ.13,レコ.20,レコ.21,レコ.26,レコ.27,レコ.37,レコ.66,レコ.68,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,つつく,にらみつける,つけあがる,つめとぎ,みだれづき,ついばむ,ちょうはつ,こわいかお,ドリルくちばし,いばる,ブレイブバード,そらをとぶ,ねむる,どろぼう,いびき,まもる,こわいかお,メロメロ,からげんき,スピードスター,リベンジ,うそなき,とんぼがえり,しっぺがえし,ダメおし,りんしょう,かたきうち,エアスラッシュ,こうそくいどう,きあいだめ,みがわり,きしかいせい,こらえる,ねごと,ちょうはつ,ブレイブバード,わるだくみ,ふるいたてる,すなかけ,ゴッドバード,うらみ,いわくだき,はねやすめ,おいかぜ,きりばらい,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アーマーガア,,アーマーガア,進化時,基本,基本,基本,基本,基本,基本,基本,Lv.12,Lv.16,Lv.22,Lv.28,Lv.34,Lv.42,Lv.50,マシン06,マシン08,マシン09,マシン16,マシン17,マシン18,マシン21,マシン23,マシン24,マシン25,マシン26,マシン30,マシン31,マシン39,マシン40,マシン42,マシン47,マシン56,マシン57,マシン58,マシン76,マシン79,マシン95,レコ.01,レコ.12,レコ.13,レコ.20,レコ.21,レコ.26,レコ.27,レコ.37,レコ.46,レコ.48,レコ.66,レコ.68,レコ.70,レコ.74,レコ.79,レコ.85,レコ.89,レコ.99,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はがねのつばさ,はがねのつばさ,てっぺき,きんぞくおん,つつく,にらみつける,つけあがる,つめとぎ,みだれづき,ついばむ,ちょうはつ,こわいかお,ドリルくちばし,いばる,ブレイブバード,そらをとぶ,はかいこうせん,ギガインパクト,いやなおと,ひかりのかべ,リフレクター,ねむる,どろぼう,いびき,まもる,こわいかお,はがねのつばさ,メロメロ,からげんき,スピードスター,リベンジ,うそなき,とんぼがえり,しっぺがえし,ダメおし,りんしょう,かたきうち,エアスラッシュ,のしかかり,こうそくいどう,きあいだめ,みがわり,きしかいせい,こらえる,ねごと,ちょうはつ,てっぺき,ビルドアップ,ブレイブバード,わるだくみ,ラスターカノン,アイアンヘッド,ヘビーボンバー,ふるいたてる,ぼうふう,ボディプレス,すなかけ,ゴッドバード,うらみ,いわくだき,はねやすめ,おいかぜ,きりばらい,ダブルウイング,てっていこうせん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ホシガリス,,ホシガリス,基本,基本,Lv.5,Lv.10,Lv.15,Lv.15,Lv.15,Lv.20,Lv.25,Lv.30,Lv.35,Lv.40,Lv.45,マシン15,マシン21,マシン23,マシン24,マシン25,マシン31,マシン39,マシン50,マシン53,マシン57,マシン58,マシン59,マシン76,マシン84,マシン97,レコ.01,レコ.17,レコ.20,レコ.26,レコ.27,レコ.31,レコ.32,レコ.35,レコ.42,レコ.52,レコ.59,遺伝,遺伝,遺伝,遺伝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,たいあたり,しっぽをふる,かみつく,ほおばる,たくわえる,のみこむ,はきだす,のしかかり,ねむる,カウンター,タネマシンガン,いかりのまえば,ゲップ,あなをほる,ねむる,どろぼう,いびき,まもる,メロメロ,からげんき,タネマシンガン,マッドショット,しっぺがえし,ダメおし,なげつける,りんしょう,スイープビンタ,ぶんまわす,のしかかり,ドわすれ,みがわり,こらえる,ねごと,アイアンテール,かみくだく,さわぐ,ハイパーボイス,ジャイロボール,タネばくだん,まるくなる,はらだいこ,ころがる,とっておき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヨクバリス,,ヨクバリス,進化時,基本,基本,基本,基本,基本,Lv.15,Lv.15,Lv.15,Lv.20,Lv.27,Lv.34,Lv.41,Lv.48,Lv.55,マシン08,マシン09,マシン15,マシン21,マシン23,マシン24,マシン25,マシン31,マシン39,マシン50,マシン53,マシン57,マシン58,マシン59,マシン66,マシン67,マシン68,マシン76,マシン84,マシン97,マシン98,レコ.00,レコ.01,レコ.10,レコ.17,レコ.20,レコ.26,レコ.27,レコ.31,レコ.32,レコ.35,レコ.39,レコ.42,レコ.52,レコ.59,レコ.86,レコ.97,レコ.99,遺伝,遺伝,遺伝,遺伝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ほしがる,ほしがる,たいあたり,しっぽをふる,かみつく,ほおばる,たくわえる,のみこむ,はきだす,のしかかり,ねむる,カウンター,タネマシンガン,いかりのまえば,ゲップ,はかいこうせん,ギガインパクト,あなをほる,ねむる,どろぼう,いびき,まもる,メロメロ,からげんき,タネマシンガン,マッドショット,しっぺがえし,ダメおし,なげつける,かみなりのキバ,こおりのキバ,ほのおのキバ,りんしょう,スイープビンタ,ぶんまわす,じだんだ,つるぎのまい,のしかかり,じしん,ドわすれ,みがわり,こらえる,ねごと,アイアンテール,かみくだく,さわぐ,ばかぢから,ハイパーボイス,ジャイロボール,タネばくだん,ワイルドボルト,サイコファング,ボディプレス,まるくなる,はらだいこ,ころがる,とっておき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マメパト,,マメパト,基本,基本,Lv.4,Lv.8,Lv.12,Lv.16,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,Lv.40,Lv.44,マシン06,マシン21,マシン24,マシン25,マシン30,マシン31,マシン33,マシン34,マシン39,マシン40,マシン56,マシン76,マシン95,レコ.12,レコ.13,レコ.20,レコ.26,レコ.27,レコ.35,レコ.36,レコ.37,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,かぜおこし,なきごえ,にらみつける,でんこうせっか,ちょうはつ,エアカッター,いばる,フェザーダンス,みきり,エアスラッシュ,はねやすめ,おいかぜ,ゴッドバード,そらをとぶ,ねむる,いびき,まもる,はがねのつばさ,メロメロ,あまごい,にほんばれ,からげんき,スピードスター,とんぼがえり,りんしょう,エアスラッシュ,こうそくいどう,きあいだめ,みがわり,こらえる,ねごと,さわぐ,ねっぷう,ちょうはつ,ふるいたてる,さいみんじゅつ,あさのひざし,ねがいごと,つじぎり,きりばらい,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハトーボー,,ハトーボー,基本,基本,基本,基本,Lv.12,Lv.16,Lv.20,Lv.26,Lv.34,Lv.38,Lv.44,Lv.50,Lv.56,マシン06,マシン21,マシン24,マシン25,マシン30,マシン31,マシン33,マシン34,マシン39,マシン40,マシン56,マシン76,マシン95,レコ.12,レコ.13,レコ.20,レコ.26,レコ.27,レコ.35,レコ.36,レコ.37,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,かぜおこし,なきごえ,にらみつける,でんこうせっか,ちょうはつ,エアカッター,いばる,フェザーダンス,みきり,エアスラッシュ,はねやすめ,おいかぜ,ゴッドバード,そらをとぶ,ねむる,いびき,まもる,はがねのつばさ,メロメロ,あまごい,にほんばれ,からげんき,スピードスター,とんぼがえり,りんしょう,エアスラッシュ,こうそくいどう,きあいだめ,みがわり,こらえる,ねごと,さわぐ,ねっぷう,ちょうはつ,ふるいたてる,さいみんじゅつ,あさのひざし,ねがいごと,つじぎり,きりばらい,ダブルウイング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
